result_family,environment,agent,metric_name,definition,direction,aggregation_level,denominator,alpha,source_file,source_column,availability,reason_if_unavailable
support_abstention_replication,FourRooms-9-slip-unseen-goals,reliability_gated,trajectory_deviation,Distance between timestamp-aligned realized and reference trajectory positions.,lower_is_better,episode_trace,timestamped trajectory samples with realized and reference positions,,results/support_abstention_replication/raw.csv.gz,not_present,not_available,required timestamped realized-position and reference-trajectory fields are absent; localization_error_mean is not substituted
support_abstention_replication,FourRooms-9-slip-unseen-goals,reliability_gated,worst_checkpoint_return,Minimum checkpoint return on the learning curve after averaging real evaluation episodes within seed and then averaging seed means.,higher_is_better,checkpoint_curve,finite learning-curve checkpoints,,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,collision_rate,Arithmetic mean of finite final-checkpoint per-seed collision_rate values.,lower_is_better,seed,finite seeds with collision_rate,,results/support_abstention_replication/seed_metrics.csv,collision_rate,not_available,source column collision_rate has no finite observations
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,episode_cvar_0_05_return,"Sensitivity metric: arithmetic mean of the lowest max(1, ceil(0.05 * n)) finite pooled final-checkpoint evaluation-episode returns; available only when the empirical tail contains at least two observations.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.05,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,episode_cvar_0_10_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite pooled final-checkpoint evaluation-episode returns.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.1,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,episode_minimum_return,Minimum finite pooled final-checkpoint evaluation-episode return.,higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,episode_return_quantile_0_05,Linear empirical 5th percentile of finite pooled final-checkpoint evaluation-episode returns.,higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.05,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,episode_worst_decile_mean_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite pooled final-checkpoint evaluation-episode returns; identical to the locked empirical CVaR_0.10 estimator.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.1,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,failure_probability,Arithmetic mean of finite final-checkpoint per-seed failure_rate values.,lower_is_better,seed,finite seeds with failure_rate,,results/support_abstention_replication/seed_metrics.csv,failure_rate,not_available,source column failure_rate has no finite observations
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,maximum_learning_curve_drawdown,"Largest decline from any prior peak checkpoint mean return to a later checkpoint mean return, in return units.",lower_is_better,checkpoint_curve,ordered finite learning-curve checkpoints,,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,motor_saturation_rate,Arithmetic mean of finite final-checkpoint per-seed motor_saturation_rate values.,lower_is_better,seed,finite seeds with motor_saturation_rate,,results/support_abstention_replication/seed_metrics.csv,motor_saturation_rate,not_available,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,recovery_time,Elapsed trace time from a pre-specified adverse event to a pre-specified recovered state.,lower_is_better,episode_trace,adverse events with timestamped recovery traces,,results/support_abstention_replication/raw.csv.gz,not_present,not_available,required timestamped adverse-event and recovery-state trace fields are absent; no value was synthesized
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,risk_zone_rate,Arithmetic mean of finite final-checkpoint per-seed risk_zone_rate values.,lower_is_better,seed,finite seeds with risk_zone_rate,,results/support_abstention_replication/seed_metrics.csv,risk_zone_rate,not_available,source column risk_zone_rate has no finite observations
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,seed_cvar_0_05_return,"Sensitivity metric: arithmetic mean of the lowest max(1, ceil(0.05 * n)) finite final-checkpoint seed-mean returns; available only when the empirical tail contains at least two observations.",higher_is_better,seed,finite final-checkpoint seed means,0.05,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,seed_cvar_0_10_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite final-checkpoint seed-mean returns.",higher_is_better,seed,finite final-checkpoint seed means,0.1,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,seed_minimum_return,Minimum finite final-checkpoint seed-mean return.,higher_is_better,seed,finite final-checkpoint seed means,,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,seed_return_quantile_0_05,Linear empirical 5th percentile of finite final-checkpoint seed-mean returns.,higher_is_better,seed,finite final-checkpoint seed means,0.05,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,seed_worst_decile_mean_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite final-checkpoint seed-mean returns; identical to the locked empirical CVaR_0.10 estimator.",higher_is_better,seed,finite final-checkpoint seed means,0.1,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,trajectory_deviation,Distance between timestamp-aligned realized and reference trajectory positions.,lower_is_better,episode_trace,timestamped trajectory samples with realized and reference positions,,results/support_abstention_replication/raw.csv.gz,not_present,not_available,required timestamped realized-position and reference-trajectory fields are absent; localization_error_mean is not substituted
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,worst_checkpoint_return,Minimum checkpoint return on the learning curve after averaging real evaluation episodes within seed and then averaging seed means.,higher_is_better,checkpoint_curve,finite learning-curve checkpoints,,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,collision_rate,Arithmetic mean of finite final-checkpoint per-seed collision_rate values.,lower_is_better,seed,finite seeds with collision_rate,,results/support_abstention_replication/seed_metrics.csv,collision_rate,not_available,source column collision_rate has no finite observations
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,episode_cvar_0_05_return,"Sensitivity metric: arithmetic mean of the lowest max(1, ceil(0.05 * n)) finite pooled final-checkpoint evaluation-episode returns; available only when the empirical tail contains at least two observations.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.05,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,episode_cvar_0_10_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite pooled final-checkpoint evaluation-episode returns.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.1,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,episode_minimum_return,Minimum finite pooled final-checkpoint evaluation-episode return.,higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,episode_return_quantile_0_05,Linear empirical 5th percentile of finite pooled final-checkpoint evaluation-episode returns.,higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.05,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,episode_worst_decile_mean_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite pooled final-checkpoint evaluation-episode returns; identical to the locked empirical CVaR_0.10 estimator.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.1,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,failure_probability,Arithmetic mean of finite final-checkpoint per-seed failure_rate values.,lower_is_better,seed,finite seeds with failure_rate,,results/support_abstention_replication/seed_metrics.csv,failure_rate,not_available,source column failure_rate has no finite observations
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,maximum_learning_curve_drawdown,"Largest decline from any prior peak checkpoint mean return to a later checkpoint mean return, in return units.",lower_is_better,checkpoint_curve,ordered finite learning-curve checkpoints,,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,motor_saturation_rate,Arithmetic mean of finite final-checkpoint per-seed motor_saturation_rate values.,lower_is_better,seed,finite seeds with motor_saturation_rate,,results/support_abstention_replication/seed_metrics.csv,motor_saturation_rate,not_available,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,recovery_time,Elapsed trace time from a pre-specified adverse event to a pre-specified recovered state.,lower_is_better,episode_trace,adverse events with timestamped recovery traces,,results/support_abstention_replication/raw.csv.gz,not_present,not_available,required timestamped adverse-event and recovery-state trace fields are absent; no value was synthesized
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,risk_zone_rate,Arithmetic mean of finite final-checkpoint per-seed risk_zone_rate values.,lower_is_better,seed,finite seeds with risk_zone_rate,,results/support_abstention_replication/seed_metrics.csv,risk_zone_rate,not_available,source column risk_zone_rate has no finite observations
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,seed_cvar_0_05_return,"Sensitivity metric: arithmetic mean of the lowest max(1, ceil(0.05 * n)) finite final-checkpoint seed-mean returns; available only when the empirical tail contains at least two observations.",higher_is_better,seed,finite final-checkpoint seed means,0.05,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,seed_cvar_0_10_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite final-checkpoint seed-mean returns.",higher_is_better,seed,finite final-checkpoint seed means,0.1,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,seed_minimum_return,Minimum finite final-checkpoint seed-mean return.,higher_is_better,seed,finite final-checkpoint seed means,,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,seed_return_quantile_0_05,Linear empirical 5th percentile of finite final-checkpoint seed-mean returns.,higher_is_better,seed,finite final-checkpoint seed means,0.05,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,seed_worst_decile_mean_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite final-checkpoint seed-mean returns; identical to the locked empirical CVaR_0.10 estimator.",higher_is_better,seed,finite final-checkpoint seed means,0.1,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,trajectory_deviation,Distance between timestamp-aligned realized and reference trajectory positions.,lower_is_better,episode_trace,timestamped trajectory samples with realized and reference positions,,results/support_abstention_replication/raw.csv.gz,not_present,not_available,required timestamped realized-position and reference-trajectory fields are absent; localization_error_mean is not substituted
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,worst_checkpoint_return,Minimum checkpoint return on the learning curve after averaging real evaluation episodes within seed and then averaging seed means.,higher_is_better,checkpoint_curve,finite learning-curve checkpoints,,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,collision_rate,Arithmetic mean of finite final-checkpoint per-seed collision_rate values.,lower_is_better,seed,finite seeds with collision_rate,,results/support_abstention_replication/seed_metrics.csv,collision_rate,not_available,source column collision_rate has no finite observations
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,episode_cvar_0_05_return,"Sensitivity metric: arithmetic mean of the lowest max(1, ceil(0.05 * n)) finite pooled final-checkpoint evaluation-episode returns; available only when the empirical tail contains at least two observations.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.05,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,episode_cvar_0_10_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite pooled final-checkpoint evaluation-episode returns.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.1,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,episode_minimum_return,Minimum finite pooled final-checkpoint evaluation-episode return.,higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,episode_return_quantile_0_05,Linear empirical 5th percentile of finite pooled final-checkpoint evaluation-episode returns.,higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.05,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,episode_worst_decile_mean_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite pooled final-checkpoint evaluation-episode returns; identical to the locked empirical CVaR_0.10 estimator.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.1,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,failure_probability,Arithmetic mean of finite final-checkpoint per-seed failure_rate values.,lower_is_better,seed,finite seeds with failure_rate,,results/support_abstention_replication/seed_metrics.csv,failure_rate,not_available,source column failure_rate has no finite observations
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,maximum_learning_curve_drawdown,"Largest decline from any prior peak checkpoint mean return to a later checkpoint mean return, in return units.",lower_is_better,checkpoint_curve,ordered finite learning-curve checkpoints,,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,motor_saturation_rate,Arithmetic mean of finite final-checkpoint per-seed motor_saturation_rate values.,lower_is_better,seed,finite seeds with motor_saturation_rate,,results/support_abstention_replication/seed_metrics.csv,motor_saturation_rate,not_available,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,recovery_time,Elapsed trace time from a pre-specified adverse event to a pre-specified recovered state.,lower_is_better,episode_trace,adverse events with timestamped recovery traces,,results/support_abstention_replication/raw.csv.gz,not_present,not_available,required timestamped adverse-event and recovery-state trace fields are absent; no value was synthesized
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,risk_zone_rate,Arithmetic mean of finite final-checkpoint per-seed risk_zone_rate values.,lower_is_better,seed,finite seeds with risk_zone_rate,,results/support_abstention_replication/seed_metrics.csv,risk_zone_rate,not_available,source column risk_zone_rate has no finite observations
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,seed_cvar_0_05_return,"Sensitivity metric: arithmetic mean of the lowest max(1, ceil(0.05 * n)) finite final-checkpoint seed-mean returns; available only when the empirical tail contains at least two observations.",higher_is_better,seed,finite final-checkpoint seed means,0.05,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,seed_cvar_0_10_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite final-checkpoint seed-mean returns.",higher_is_better,seed,finite final-checkpoint seed means,0.1,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,seed_minimum_return,Minimum finite final-checkpoint seed-mean return.,higher_is_better,seed,finite final-checkpoint seed means,,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,seed_return_quantile_0_05,Linear empirical 5th percentile of finite final-checkpoint seed-mean returns.,higher_is_better,seed,finite final-checkpoint seed means,0.05,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,seed_worst_decile_mean_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite final-checkpoint seed-mean returns; identical to the locked empirical CVaR_0.10 estimator.",higher_is_better,seed,finite final-checkpoint seed means,0.1,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,trajectory_deviation,Distance between timestamp-aligned realized and reference trajectory positions.,lower_is_better,episode_trace,timestamped trajectory samples with realized and reference positions,,results/support_abstention_replication/raw.csv.gz,not_present,not_available,required timestamped realized-position and reference-trajectory fields are absent; localization_error_mean is not substituted
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,worst_checkpoint_return,Minimum checkpoint return on the learning curve after averaging real evaluation episodes within seed and then averaging seed means.,higher_is_better,checkpoint_curve,finite learning-curve checkpoints,,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,collision_rate,Arithmetic mean of finite final-checkpoint per-seed collision_rate values.,lower_is_better,seed,finite seeds with collision_rate,,results/support_abstention_replication/seed_metrics.csv,collision_rate,not_available,source column collision_rate has no finite observations
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,episode_cvar_0_05_return,"Sensitivity metric: arithmetic mean of the lowest max(1, ceil(0.05 * n)) finite pooled final-checkpoint evaluation-episode returns; available only when the empirical tail contains at least two observations.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.05,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,episode_cvar_0_10_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite pooled final-checkpoint evaluation-episode returns.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.1,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,episode_minimum_return,Minimum finite pooled final-checkpoint evaluation-episode return.,higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,episode_return_quantile_0_05,Linear empirical 5th percentile of finite pooled final-checkpoint evaluation-episode returns.,higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.05,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,episode_worst_decile_mean_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite pooled final-checkpoint evaluation-episode returns; identical to the locked empirical CVaR_0.10 estimator.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.1,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,failure_probability,Arithmetic mean of finite final-checkpoint per-seed failure_rate values.,lower_is_better,seed,finite seeds with failure_rate,,results/support_abstention_replication/seed_metrics.csv,failure_rate,not_available,source column failure_rate has no finite observations
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,maximum_learning_curve_drawdown,"Largest decline from any prior peak checkpoint mean return to a later checkpoint mean return, in return units.",lower_is_better,checkpoint_curve,ordered finite learning-curve checkpoints,,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,motor_saturation_rate,Arithmetic mean of finite final-checkpoint per-seed motor_saturation_rate values.,lower_is_better,seed,finite seeds with motor_saturation_rate,,results/support_abstention_replication/seed_metrics.csv,motor_saturation_rate,not_available,source column motor_saturation_rate is absent
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,recovery_time,Elapsed trace time from a pre-specified adverse event to a pre-specified recovered state.,lower_is_better,episode_trace,adverse events with timestamped recovery traces,,results/support_abstention_replication/raw.csv.gz,not_present,not_available,required timestamped adverse-event and recovery-state trace fields are absent; no value was synthesized
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,risk_zone_rate,Arithmetic mean of finite final-checkpoint per-seed risk_zone_rate values.,lower_is_better,seed,finite seeds with risk_zone_rate,,results/support_abstention_replication/seed_metrics.csv,risk_zone_rate,not_available,source column risk_zone_rate has no finite observations
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,seed_cvar_0_05_return,"Sensitivity metric: arithmetic mean of the lowest max(1, ceil(0.05 * n)) finite final-checkpoint seed-mean returns; available only when the empirical tail contains at least two observations.",higher_is_better,seed,finite final-checkpoint seed means,0.05,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,seed_cvar_0_10_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite final-checkpoint seed-mean returns.",higher_is_better,seed,finite final-checkpoint seed means,0.1,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,seed_minimum_return,Minimum finite final-checkpoint seed-mean return.,higher_is_better,seed,finite final-checkpoint seed means,,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,seed_return_quantile_0_05,Linear empirical 5th percentile of finite final-checkpoint seed-mean returns.,higher_is_better,seed,finite final-checkpoint seed means,0.05,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,seed_worst_decile_mean_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite final-checkpoint seed-mean returns; identical to the locked empirical CVaR_0.10 estimator.",higher_is_better,seed,finite final-checkpoint seed means,0.1,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,trajectory_deviation,Distance between timestamp-aligned realized and reference trajectory positions.,lower_is_better,episode_trace,timestamped trajectory samples with realized and reference positions,,results/support_abstention_replication/raw.csv.gz,not_present,not_available,required timestamped realized-position and reference-trajectory fields are absent; localization_error_mean is not substituted
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,worst_checkpoint_return,Minimum checkpoint return on the learning curve after averaging real evaluation episodes within seed and then averaging seed means.,higher_is_better,checkpoint_curve,finite learning-curve checkpoints,,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,fixed_hybrid,collision_rate,Arithmetic mean of finite final-checkpoint per-seed collision_rate values.,lower_is_better,seed,finite seeds with collision_rate,,results/support_abstention_replication/seed_metrics.csv,collision_rate,not_available,source column collision_rate has no finite observations
support_abstention_replication,MiniGrid-Empty-5x5-replication,fixed_hybrid,episode_cvar_0_05_return,"Sensitivity metric: arithmetic mean of the lowest max(1, ceil(0.05 * n)) finite pooled final-checkpoint evaluation-episode returns; available only when the empirical tail contains at least two observations.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.05,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,fixed_hybrid,episode_cvar_0_10_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite pooled final-checkpoint evaluation-episode returns.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.1,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,fixed_hybrid,episode_minimum_return,Minimum finite pooled final-checkpoint evaluation-episode return.,higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,fixed_hybrid,episode_return_quantile_0_05,Linear empirical 5th percentile of finite pooled final-checkpoint evaluation-episode returns.,higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.05,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,fixed_hybrid,episode_worst_decile_mean_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite pooled final-checkpoint evaluation-episode returns; identical to the locked empirical CVaR_0.10 estimator.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.1,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,fixed_hybrid,failure_probability,Arithmetic mean of finite final-checkpoint per-seed failure_rate values.,lower_is_better,seed,finite seeds with failure_rate,,results/support_abstention_replication/seed_metrics.csv,failure_rate,not_available,source column failure_rate has no finite observations
support_abstention_replication,MiniGrid-Empty-5x5-replication,fixed_hybrid,maximum_learning_curve_drawdown,"Largest decline from any prior peak checkpoint mean return to a later checkpoint mean return, in return units.",lower_is_better,checkpoint_curve,ordered finite learning-curve checkpoints,,results/support_abstention_replication/raw.csv.gz,return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,fixed_hybrid,motor_saturation_rate,Arithmetic mean of finite final-checkpoint per-seed motor_saturation_rate values.,lower_is_better,seed,finite seeds with motor_saturation_rate,,results/support_abstention_replication/seed_metrics.csv,motor_saturation_rate,not_available,source column motor_saturation_rate is absent
support_abstention_replication,MiniGrid-Empty-5x5-replication,fixed_hybrid,recovery_time,Elapsed trace time from a pre-specified adverse event to a pre-specified recovered state.,lower_is_better,episode_trace,adverse events with timestamped recovery traces,,results/support_abstention_replication/raw.csv.gz,not_present,not_available,required timestamped adverse-event and recovery-state trace fields are absent; no value was synthesized
support_abstention_replication,MiniGrid-Empty-5x5-replication,fixed_hybrid,risk_zone_rate,Arithmetic mean of finite final-checkpoint per-seed risk_zone_rate values.,lower_is_better,seed,finite seeds with risk_zone_rate,,results/support_abstention_replication/seed_metrics.csv,risk_zone_rate,not_available,source column risk_zone_rate has no finite observations
support_abstention_replication,MiniGrid-Empty-5x5-replication,fixed_hybrid,seed_cvar_0_05_return,"Sensitivity metric: arithmetic mean of the lowest max(1, ceil(0.05 * n)) finite final-checkpoint seed-mean returns; available only when the empirical tail contains at least two observations.",higher_is_better,seed,finite final-checkpoint seed means,0.05,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,fixed_hybrid,seed_cvar_0_10_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite final-checkpoint seed-mean returns.",higher_is_better,seed,finite final-checkpoint seed means,0.1,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,fixed_hybrid,seed_minimum_return,Minimum finite final-checkpoint seed-mean return.,higher_is_better,seed,finite final-checkpoint seed means,,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,fixed_hybrid,seed_return_quantile_0_05,Linear empirical 5th percentile of finite final-checkpoint seed-mean returns.,higher_is_better,seed,finite final-checkpoint seed means,0.05,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
support_abstention_replication,MiniGrid-Empty-5x5-replication,fixed_hybrid,seed_worst_decile_mean_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite final-checkpoint seed-mean returns; identical to the locked empirical CVaR_0.10 estimator.",higher_is_better,seed,finite final-checkpoint seed means,0.1,results/support_abstention_replication/seed_metrics.csv,mean_return,available,
